Condition  Subject  Replication  Time    Moment 
    3    3    3    0.2129   47.7791
    3    3    3    0.2168   48.9972
    3    3    3    0.2207   50.1848
    3    3    3    0.2246   50.4683
    3    3    3    0.2285   50.5585
    3    3    3    0.2324   51.8076
    3    3    3    0.2363   53.7525
    3    3    3    0.2402   44.0370
    3    3    3    0.2441   51.9896
    3    3    3    0.2480   50.3700
    3    3    3    0.2520   46.9230
    3    3    3    0.2559   51.5340
    3    3    3    0.2598   47.8528
    3    3    3    0.2637   47.9520
    3    3    3    0.2676   44.6339
    3    3    3    0.2715   47.5144
    3    3    3    0.2754   46.7143
    3    3    3    0.2793   43.3680
    3    3    3    0.2832   46.2398
    3    3    3    0.2871   44.9797
    3    3    3    0.2910   45.6465
    3    3    3    0.2949   50.1490
    3    3    3    0.2988   44.9848
    3    3    3    0.3027   43.8470
    3    3    3    0.3066   45.2140
    3    3    3    0.3105   43.5001
    3    3    3    0.3145   41.9267
    3    3    3    0.3184   46.6227
    3    3    3    0.3223   49.1723
    3    3    3    0.3262   44.8749
    3    3    3    0.3301   49.5704
    3    3    3    0.3340   41.8856
    3    3    3    0.3379   43.9384
    3    3    3    0.3418   39.6892
    3    3    3    0.3457   47.7136
    3    3    3    0.3496   47.1282
    3    3    3    0.3535   42.3522
    3    3    3    0.3574   41.3001
    3    3    3    0.3613   52.0371
    3    3    3    0.3652   46.0701
    3    3    3    0.3691   41.8080
    3    3    3    0.3730   42.3352
    3    3    3    0.3770   49.3818
    3    3    3    0.3809   49.1460
    3    3    3    0.3848   44.1180
    3    3    3    0.3887   47.2472
    3    3    3    0.3926   45.4400
    3    3    3    0.3965   46.4359
    3    3    3    0.4004   47.8519
    3    3    3    0.4043   50.6626
    3    3    3    0.4082   47.3346
    3    3    3    0.4121   46.0025
    3    3    3    0.4160   44.7360
    3    3    3    0.4199   47.0115
    3    3    3    0.4238   48.7209
    3    3    3    0.4277   43.4908
    3    3    3    0.4316   50.3626
    3    3    3    0.4355   51.4673
    3    3    3    0.4395   47.2959
    3    3    3    0.4434   52.6596
    3    3    3    0.4473   48.7979
    3    3    3    0.4512   44.9982
    3    3    3    0.4551   55.8861
    3    3    3    0.4590   51.6504
    3    3    3    0.4629   48.8193
    3    3    3    0.4668   45.1585
    3    3    3    0.4707   53.2738
    3    3    3    0.4746   50.5696
    3    3    3    0.4785   50.4014
    3    3    3    0.4824   50.6809
    3    3    3    0.4863   55.2065
    3    3    3    0.4902   61.3085
    3    3    3    0.4941   54.3285
    3    3    3    0.4980   54.9204
    3    3    3    0.5020   55.3725
    3    3    3    0.5059   55.2915
    3    3    3    0.5098   52.1183
    3    3    3    0.5137   57.4025
    3    3    3    0.5176   54.8811
    3    3    3    0.5215   56.0825
    3    3    3    0.5254   51.3476
    3    3    3    0.5293   53.4633
    3    3    3    0.5332   52.7953
    3    3    3    0.5371   52.8143
    3    3    3    0.5410   57.0218
    3    3    3    0.5449   54.9315
    3    3    3    0.5488   57.2051
    3    3    3    0.5527   56.0359
    3    3    3    0.5566   55.5902
    3    3    3    0.5605   54.2311
    3    3    3    0.5645   57.5237
    3    3    3    0.5684   52.9873
    3    3    3    0.5723   53.4865
    3    3    3    0.5762   57.4775
    3    3    3    0.5801   51.5219
    3    3    3    0.5840   47.0194
    3    3    3    0.5879   55.5249
    3    3    3    0.5918   54.0166
    3    3    3    0.5957   52.7998
    3    3    3    0.5996   48.8923
    3    3    3    0.6035   40.6053
    3    3    3    0.6074   45.3554
    3    3    3    0.6113   41.3052
    3    3    3    0.6152   40.5251
    3    3    3    0.6191   50.6916
    3    3    3    0.6230   43.3226
    3    3    3    0.6270   39.6426
    3    3    3    0.6309   35.1221
    3    3    3    0.6348   40.2795
    3    3    3    0.6387   31.4354
    3    3    3    0.6426   31.2375
    3    3    3    0.6465   33.1371
    3    3    3    0.6504   29.1615
    3    3    3    0.6543   28.2925
    3    3    3    0.6582   28.3489
    3    3    3    0.6621   25.2765
    3    3    3    0.6660   27.3954
    3    3    3    0.6699   22.4330
    3    3    3    0.6738   24.2914
    3    3    3    0.6777   26.6391
    3    3    3    0.6816   17.9734
    3    3    3    0.6855   21.3251
    3    3    3    0.6895   21.6491
    3    3    3    0.6934   18.1251
    3    3    3    0.6973   15.5998
    3    3    3    0.7012   16.2868
    3    3    3    0.7051   18.0640
    3    3    3    0.7090   18.5955
    3    3    3    0.7129   11.3353
    3    3    3    0.7168   16.0286
    3    3    3    0.7207    9.5596
    3    3    3    0.7246   13.6774
    3    3    3    0.7285   17.5931
    3    3    3    0.7324   13.1513
    3    3    3    0.7363   12.5328
    3    3    3    0.7402   14.0936
    3    3    3    0.7441   10.3106
    3    3    3    0.7480   10.4288
    3    3    3    0.7520   11.9314
    3    3    3    0.7559   15.2141
    3    3    3    0.7598   13.7283
    3    3    3    0.7637    8.5620
    3    3    3    0.7676    5.7929
    3    3    3    0.7715    7.9317
    3    3    3    0.7754    2.6265
    3    3    3    0.7793    7.3452
    3    3    3    0.7832    3.9680
    3    3    3    0.7871    3.4009
    3    3    3    0.7910   10.0536
    3    3    3    0.7949   -4.4968
    3    3    3    0.7988    4.7485
    3    3    3    0.8027    2.6950
    3    3    3    0.8066    1.6308
    3    3    3    0.8105    1.8992
    3    3    3    0.8145   -2.9725
    3    3    3    0.8184    5.5196
    3    3    3    0.8223    0.4304
    3    3    3    0.8262   -3.3259
    3    3    3    0.8301    4.3034
    3    3    3    0.8340    1.2672
    3    3    3    0.8379   -0.3303
    3    3    3    0.8418    4.6194
    3    3    3    0.8457    2.3306
    3    3    3    0.8496    4.0726
    3    3    3    0.8535    0.4708
    3    3    3    0.8574   -1.5183
    3    3    3    0.8613    1.6305
    3    3    3    0.8652   -1.3687
    3    3    3    0.8691    0.3693
    3    3    3    0.8730    3.8355
    3    3    3    0.8770   -5.1194
    3    3    3    0.8809    2.9195
    3    3    3    0.8848    0.2912
    3    3    3    0.8887   -2.4436
    3    3    3    0.8926   -3.6371
    3    3    3    0.8965    0.1420
    3    3    3    0.9004    0.2569
    3    3    3    0.9043    0.7230
    3    3    3    0.9082    0.0830
    3    3    3    0.9121   -1.2953
    3    3    3    0.9160   -3.1463
    3    3    3    0.9199    1.7388
    3    3    3    0.9238    0.0661
    3    3    3    0.9277    2.1321
    3    3    3    0.9316    3.3758
    3    3    3    0.9355   -2.6945
    3    3    3    0.9395    2.3361
    3    3    3    0.9434   -2.6528
    3    3    3    0.9473    0.5381
    3    3    3    0.9512   -1.6142
    3    3    3    0.9551    5.7763
    3    3    3    0.9590    4.1145
    3    3    3    0.9629    3.6290
    3    3    3    0.9668    4.0382
    3    3    3    0.9707    3.2265
    3    3    3    0.9746   -3.9725
    3    3    3    0.9785    2.2449
    3    3    3    0.9824    2.6731
    3    3    3    0.9863    5.0893
    3    3    3    0.9902   -1.4807
    3    3    3    0.9941    3.1000
    3    3    3    0.9980    1.3579
    3    3    4    0.0020   11.1827
    3    3    4    0.0059    9.7632
    3    3    4    0.0098   12.0146
    3    3    4    0.0137    8.1897
    3    3    4    0.0176    5.1134
    3    3    4    0.0215    7.4020
    3    3    4    0.0254    7.5866
    3    3    4    0.0293    9.5783
    3    3    4    0.0332    8.3846
    3    3    4    0.0371    9.9487
    3    3    4    0.0410    9.3030
    3    3    4    0.0449   11.2218
    3    3    4    0.0488    3.8942
    3    3    4    0.0527    7.7090
    3    3    4    0.0566    3.4017
    3    3    4    0.0605   10.9411
    3    3    4    0.0645    1.8082
    3    3    4    0.0684   11.9092
    3    3    4    0.0723    9.7391
    3    3    4    0.0762    7.5569
    3    3    4    0.0801    4.2639
    3    3    4    0.0840   14.5328
    3    3    4    0.0879   10.0669
    3    3    4    0.0918   14.5834
    3    3    4    0.0957   13.4503
    3    3    4    0.0996   20.2650
    3    3    4    0.1035   22.3743
    3    3    4    0.1074   19.0437
    3    3    4    0.1113   21.9021
    3    3    4    0.1152   30.4825
    3    3    4    0.1191   27.0801
    3    3    4    0.1230   26.3362
    3    3    4    0.1270   30.6985
    3    3    4    0.1309   31.3778
    3    3    4    0.1348   28.2533
    3    3    4    0.1387   37.5102
    3    3    4    0.1426   29.8314
    3    3    4    0.1465   39.2687
    3    3    4    0.1504   41.3657
    3    3    4    0.1543   39.3112
    3    3    4    0.1582   39.3955
    3    3    4    0.1621   42.4997
    3    3    4    0.1660   39.7654
    3    3    4    0.1699   47.6794
    3    3    4    0.1738   46.3127
    3    3    4    0.1777   45.9682
    3    3    4    0.1816   44.1085
    3    3    4    0.1855   44.3317
    3    3    4    0.1895   45.1956
    3    3    4    0.1934   47.2634
    3    3    4    0.1973   41.7212
    3    3    4    0.2012   43.5740
    3    3    4    0.2051   39.6875
    3    3    4    0.2090   40.1503
    3    3    4    0.2129   39.4395
    3    3    4    0.2168   39.2204
    3    3    4    0.2207   37.4045
    3    3    4    0.2246   38.5736
    3    3    4    0.2285   37.7060
    3    3    4    0.2324   44.2485
    3    3    4    0.2363   42.5953
    3    3    4    0.2402   43.6935
    3    3    4    0.2441   32.9404
    3    3    4    0.2480   36.4828
    3    3    4    0.2520   34.1700
    3    3    4    0.2559   38.3021
    3    3    4    0.2598   32.0405
    3    3    4    0.2637   37.2330
    3    3    4    0.2676   33.2960
    3    3    4    0.2715   36.0633
    3    3    4    0.2754   31.7322
    3    3    4    0.2793   32.4102
    3    3    4    0.2832   28.8298
    3    3    4    0.2871   33.9212
    3    3    4    0.2910   31.8200
    3    3    4    0.2949   33.8474
    3    3    4    0.2988   33.6027
    3    3    4    0.3027   33.2265
    3    3    4    0.3066   29.7996
    3    3    4    0.3105   33.7132
    3    3    4    0.3145   35.0134
    3    3    4    0.3184   38.9819
    3    3    4    0.3223   29.9733
    3    3    4    0.3262   35.1255
    3    3    4    0.3301   35.2346
    3    3    4    0.3340   34.3685
    3    3    4    0.3379   36.1132
    3    3    4    0.3418   39.9624
    3    3    4    0.3457   34.3759
    3    3    4    0.3496   34.2279
    3    3    4    0.3535   41.0992
    3    3    4    0.3574   38.5352
    3    3    4    0.3613   36.5886
    3    3    4    0.3652   37.2149
    3    3    4    0.3691   38.4125
    3    3    4    0.3730   37.3483
    3    3    4    0.3770   38.4151
    3    3    4    0.3809   30.4172
    3    3    4    0.3848   39.6257
    3    3    4    0.3887   29.6463
    3    3    4    0.3926   32.2552
    3    3    4    0.3965   33.4371
    3    3    4    0.4004   38.8264
    3    3    4    0.4043   33.4298
    3    3    4    0.4082   38.2844
    3    3    4    0.4121   35.4838
    3    3    4    0.4160   34.1145
    3    3    4    0.4199   41.0485
    3    3    4    0.4238   39.9223
    3    3    4    0.4277   32.9158
    3    3    4    0.4316   31.6234
    3    3    4    0.4355   34.5712
    3    3    4    0.4395   30.2913
    3    3    4    0.4434   33.8139
    3    3    4    0.4473   37.4955
    3    3    4    0.4512   35.6987
    3    3    4    0.4551   37.5312
    3    3    4    0.4590   42.0248
    3    3    4    0.4629   35.5801
    3    3    4    0.4668   33.5241
    3    3    4    0.4707   36.4883
    3    3    4    0.4746   37.4451
    3    3    4    0.4785   38.5041
    3    3    4    0.4824   35.2269
    3    3    4    0.4863   38.3768
    3    3    4    0.4902   39.8299
    3    3    4    0.4941   40.2783
    3    3    4    0.4980   42.5320
    3    3    4    0.5020   42.2332
    3    3    4    0.5059   30.9843
    3    3    4    0.5098   42.4160
    3    3    4    0.5137   47.3416
    3    3    4    0.5176   39.4143
    3    3    4    0.5215   42.1320
    3    3    4    0.5254   41.2258
    3    3    4    0.5293   40.5620
    3    3    4    0.5332   38.3305
    3    3    4    0.5371   39.4834
    3    3    4    0.5410   41.6223
    3    3    4    0.5449   39.0201
    3    3    4    0.5488   40.8652
    3    3    4    0.5527   40.0965
    3    3    4    0.5566   40.6868
    3    3    4    0.5605   39.3908
    3    3    4    0.5645   37.3365
    3    3    4    0.5684   36.4996
    3    3    4    0.5723   35.9983
    3    3    4    0.5762   37.5562
    3    3    4    0.5801   36.3166
    3    3    4    0.5840   39.9905
    3    3    4    0.5879   34.1457
    3    3    4    0.5918   33.2949
    3    3    4    0.5957   31.4245
    3    3    4    0.5996   33.2515
    3    3    4    0.6035   38.1975
    3    3    4    0.6074   35.7131
    3    3    4    0.6113   36.7283
    3    3    4    0.6152   29.1730
    3    3    4    0.6191   31.3075
    3    3    4    0.6230   30.9530
    3    3    4    0.6270   29.9040
    3    3    4    0.6309   24.3538
    3    3    4    0.6348   31.9318
    3    3    4    0.6387   29.7355
    3    3    4    0.6426   33.1847
    3    3    4    0.6465   28.1793
    3    3    4    0.6504   25.3548
    3    3    4    0.6543   30.6096
    3    3    4    0.6582   30.8270
    3    3    4    0.6621   19.8055
    3    3    4    0.6660   28.1258
    3    3    4    0.6699   29.0342
    3    3    4    0.6738   20.9555
    3    3    4    0.6777   24.9701
    3    3    4    0.6816   19.6005
    3    3    4    0.6855   27.3098
    3    3    4    0.6895   23.1039
    3    3    4    0.6934   22.6273
    3    3    4    0.6973   24.5644
    3    3    4    0.7012   19.6940
    3    3    4    0.7051   24.0233
    3    3    4    0.7090   22.8307
    3    3    4    0.7129   17.4964
    3    3    4    0.7168   18.2867
    3    3    4    0.7207   16.0082
    3    3    4    0.7246   14.9633
    3    3    4    0.7285   13.3473
    3    3    4    0.7324   11.2005
    3    3    4    0.7363   15.8735
    3    3    4    0.7402   16.7390
    3    3    4    0.7441   11.8594
    3    3    4    0.7480   13.8882
    3    3    4    0.7520   11.6461
    3    3    4    0.7559    8.8071
    3    3    4    0.7598    9.4142
    3    3    4    0.7637   10.7430
    3    3    4    0.7676   16.2091
    3    3    4    0.7715   12.4216
    3    3    4    0.7754    4.7057
    3    3    4    0.7793    6.2619
    3    3    4    0.7832    9.5087
    3    3    4    0.7871    6.4623
    3    3    4    0.7910    7.2860
    3    3    4    0.7949    6.2879
    3    3    4    0.7988    6.2748
    3    3    4    0.8027    0.8028
    3    3    4    0.8066    5.2294
    3    3    4    0.8105    3.5868
    3    3    4    0.8145   -1.8452
    3    3    4    0.8184  -10.6601
    3    3    4    0.8223   -1.5186
    3    3    4    0.8262   -2.8605
    3    3    4    0.8301    0.2395
    3    3    4    0.8340   -2.1921
    3    3    4    0.8379   -2.4517
    3    3    4    0.8418   -9.0042
    3    3    4    0.8457   -7.6534
    3    3    4    0.8496   -7.3445
    3    3    4    0.8535   -7.4434
    3    3    4    0.8574   -5.7968
    3    3    4    0.8613   -5.0532
    3    3    4    0.8652   -7.5872
    3    3    4    0.8691   -5.3484
    3    3    4    0.8730   -5.5105
    3    3    4    0.8770   -4.6103
    3    3    4    0.8809   -2.1889
    3    3    4    0.8848   -5.4700
    3    3    4    0.8887   -2.5592
    3    3    4    0.8926    0.5730
    3    3    4    0.8965   -1.9892
    3    3    4    0.9004   -3.8413
    3    3    4    0.9043   -8.0818
    3    3    4    0.9082   -5.2057
    3    3    4    0.9121   -7.9541
    3    3    4    0.9160   -4.4217
    3    3    4    0.9199    1.6444
    3    3    4    0.9238   -2.6768
    3    3    4    0.9277   -5.2633
    3    3    4    0.9316   -2.5281
    3    3    4    0.9355   -9.1440
    3    3    4    0.9395   -5.3732
